Speaker,Dialogue
bess,Hush! We've no choice. You know it as well as I do.
raleigh,All I know is nothing's as it should be.
bess,"Please listen. You once said to me, `Whatever I have to give, ask and it's yours.' Do you remember?"
raleigh,Of course I remember.
bess,"I ask that you forget me. Go to your ship. Do your duty. Forget me. R aleigh gazes at her, deeply moved."
raleigh,"Oh, Bess..."
margaret,Bess! We're summoned.
ess,I'm coming.  Goodbye.
omitted,"102                                                              102  EXT. SEA - DAY 103                                                              103 An empty horizon.  Then, on the very line of the horizon, the ghost of a movement. Far away, too small to make out, something is coming.  1"
elizabeth,Air! I must have air!
raleigh,... and with all my worldly goods H         I thee endow.
raleigh,In the name of the father -
raleigh,And of the Son -
raleigh,And of the Holy Spirit.
raleigh,Amen.
elizabeth,"This Spanish Armada is at sea carrying an army of ten thousand men.  The Duke of Parma has fifteen thousand men on the French coast. WALSINGHAM They plan to cross the Channel in barges, under the protection of the Spanish fleet, and sail up the Thames. ELIZABETH"
hatton,"We have three, possibly four thousand, majesty. WALSINGHAM If the Spanish fleet reaches Calais in strength, the combined armies will be beyond our power to resist."
lizabeth,"Therefore, the Spanish fleet must not reach Calais."
howard,"Majesty, this vast Armada will surely smash through our naval defences. We must be prepared for the worst."
walsingham,"How did you know about the numbers of the Dutch barges, majesty? I don't recall supplying you with that information."
elizabeth,"You may observe, Walsingham, that I don't see my way with only one eye. Nor do I hop along on only one leg. Why then would I rely on only one source of information?"
lizabeth,Where's Bess?
bess,"Here, my lady!"
elizabeth,You traitress! You dare to have secrets from me! I am your Queen! You ask my permission before you rut - before you marry - before you breed! My bitches wear my collars! Do you hear me? How dare you be with child!
walsingham,"Majesty, please! Dignity - mercy -"
elizabeth,"This is no time for mercy! That's what you said to me. I don't forget. But you showed mercy, Walsingham! Go to your traitor brother, and leave me to my business! W alsingham turns white. Elizabeth is back berating Bess."
elizabeth,Is it his child? Tell me! Say it! Is the child his? Tell me! Say it! Is it his?
bess,"Yes, my lady. It is - my husband's child."
raleigh,This is not the Queen I love and serve.
elizabeth,This gentleman has seduced a lady under my care. This lady has married without my consent. These are offences punishable by law.  Arrest him.
omitted,"110                                                               110  EXT. ENGLISH COAST - DUSK 111                                                               111 rom way up high we see beacon after warning beacon bursting into flame, the light from them describing the contours of England.  As they rush on, they suddenly divide, some continuing along the coast, others racing inland."
elizabeth,"The fall of an empire, you told me. Did you mean the English empire? Because by God, England will not fall while I am Queen! If that's your prophecy, sir, prophesy again!"
dee,You want me to tell your majesty only what your majesty chooses to hear?
elizabeth,I will not be a toy of the fates! Have I not faced an assassin's bullet and lived?
dee,"The forces that shape the world are greater than all of us, majesty. How can I promise you that they'll conspire in your favour, even though you are the Queen? But this much I know. When the storm breaks, each man acts in accordance with his own nature. Some are dumb with terror. Some flee. Some hide. And some spread their wings like eagles and soar on the wind."
elizabeth,"You're a wise man, Dr Dee."
dee,"And you, madam, are a very great lady."
raleigh,What news? Is the fleet at sea?
servant,"Yes, sir. May God preserve them."
servant,"Still at Plymouth, joined by"
philip,Tu es Deus qui facis mirabilia solus. Notam fecisti in gentibus virtutem tuam...
elizabeth,With what gain?
hatton,The enemy continues to advance.
drake, There has to be a way of getting inside this crescent formation. RALEIGH Our ships may be smaller but
