Speaker,Dialogue
ethan,I want you out of Ambrose's place.
billy's voice,He's one tier from the bottom.
nyah,What are you talking about?
ethan,I want you out of there.
nyah,Why?  What's happened. What did you see?
billy,Thirty steps..
ethan,"Nyah, you've done more than enough.  Even the best of snake charmers get bit."
nyah,"Ethan, tell me -"
billy's voice,"Twenty, nineteen.."
ethan,I want you out of Australia!  ..I don't know how much more plainly I can put it.
nyah,How do you suggest I go about it?
ethan,He's touched your heart.  You're overwhelmed.  You need to think it over. You'll meet him somewhere in a month.  If You're not out in 48 hours I'm coming in and getting you out.  Give me the ear piece.
stamp,Get your bet down?
nyah,Just..
ambrose,"Your nag is making a run for it on the outside!  Bloody hell, Nyah!"
nyah,"Well, that's good, isn't?"
ethan's voice,"Dr. Segi Gradski, Nekhorvich's colleague and lifelong friend.."
ethan,Six hours later.
luther,Here's a victim from the Bruny Island outbreak.
billy,"Oh, happy day."
ethan,"Nekhorvich said 'However we travel, I must arrive at my destination within 20 hours hours of departure.'"
ambrose,To Australia.  It's made so many convicts feel at home.  Here's hoping it does the same for you..
nyah,"Sean, there's something I've been meaning to talk to you about... Isn't going to be easy for me to say."
ambrose, Then don't say it.
nyah,"I don't know what to do about you, Sean. I'm more than a bit muddled.  I need time."
ambrose,To do what?
nyah,Sort it all out.
ambrose,And you're going to have time.  There's been a change of plans.
nyah,A change of plans?
ambrose,Yes.  We won't be able to have dinner tonight.  Something's come up.  I hope you don't mind.
nyah,"Oh, no, not at all.  Maybe just a bit."
ambrose,Ulrich will be about.  He'll look after you.
nyah,Lovely.
stamp,I thought you were going to dinner.
ambrose," Hugh, take care of the Nekhorvich memory card."
stamp,Where is it?
ambrose,In the envelope in my pocket.  My right.. jacket..pocket..
ethan,Chimera attacking human blood..
billy,Ambrose obviously got these from Nekhorvich on the plane.
luther,What manic invents  disease like that in the first place?  Why would he do it?
ethan,"I don't know, but Nekhorvich was not a manic.  Get me a twenty on Nyah."
luther,She must still be on the property.
ethan,I told her to get outta there.
mccloy,George.  George.  George.
mccloy,"Bloody room..just..shut your eyes, shut your eyes."
nekhorvich,A visit from an old friend.
mccloy,What's happening here?  You're dead!
nekhorvich,"Fatigued, certainly.  But dead is a little extreme.  On the other hand, when me dear Gradski had your pulse and blood pressure he has less than ten hours to live."
mccloy," It was in the bloody papers, on the telly..what's this about Gradski?"
nekhorvich,"You are infected with Chimera, my friend."
nyah,"International, please.  I'd like to make a reservation on the next available flight tonight."
operator,Where to?
nyah,Where is next available flight going?
nyah,Fine.  I'll take it.
nyah,Ulrich?..Ulrich!...
ethan,"Easy, easy, easy, shhh!"
nyah,Oh Ethan!..
ethan,Are you okay?
nyah,I am now.  Get me out of here.  Just get me out of here.
ethan,It's going to be okay.
nekhorvich,"No use, my friend.  The medical staff wants no part of this.  Doctors don't fancy the idea of dying any more than anybody else."
mccloy,How could I possibly be infected?
nekhorvich,"That's exactly what Gradski said - 27 hours before he died.  With Chimera, the most minute exposure can be fatal."
nekhorvich,But then you shouldn't be feeling to ill. not for another three of four hours anyway.
mccloy,You have Bellerophon.
nekhorvich, Do I?
mccloy,You took it!  All of it!  And what if I need it?
