Speaker,Dialogue
75.,"KOBAYASHI  Argentinians for several years. Competing with Mr. Soze has taken its toll. These Argentinians are negotiating the sale of ninety-one million dollars in cocaine in three days time. Needless to say, this purchase will revitalize the diminishing strength of their organization. Mr. Soze wants you to stop the deal. If you choose, you may wait until the buy. Whatever money changes hands is yours. The transaction will take place on a boat in San Pedro. Mr. Soze wants you to get to the boat and destroy the cocaine on board. Then you are free of your obligation to Mr. Soze."
keaton,Give me one good reason why I shouldn't kill you right now.
kobayashi,A gift from Mr. Soze gentlemen.
keaton,Jesus Christ. Open them.
hockney,They know everything.
fenster,"Everybody I ever worked with, did time with."
hockney,They fucking know everything.
keaton,This is not right.
fenster,I don't know. Who was that guy that used to talk about Soze in New York?
fenster,Yeah. He said he did jobs for him. Indirect stuff. Always five times more money than the job was worth.
keaton,Come on. The guy is a pipe dream. This Kobayashi is using him for window dressing .
fenster,I don't know. This is bad.
hockney,It's bullshit. This guy could be L.A.P.D. I think it's a setup.
fenster,"The way I hear it, Soze is some kind of butcher. No pity."
keaton,There' is no Keyser Soze
verbal,Who is Keyser Soze
kujan,"Do you believe in him, Verbal?"
verbal,"Keaton always said: ""I don't believe in God, but I'm afraid of him."" Well I believe in God, and the only thing that scares me is Keyser SOZE."
70,70    INT. WORKSHOP
baer,I can introduce you to Dan Metzheiser from Justice. He has a file on Sate in D.C. It's been a hobby of his for a few years. A lot of guys equate him to that reporter on the Incredible Hulk.
baer,On the street? A few times. Outside stuff. Somebody was working for a guy who was working for a guy who got money through Keyser Soze. That kind of shit. Could be an old badge. A hex sign to keep people from fucking with you back when a name meant something.
rab in,But you're here.
baer,Shit yeah. I got a guy trying to walk out of the hospital on d fried drumstick to get away from SOZE. I'11 run it up the flagpole.
verbal,"I came clean. I told it like it happened on the boat. So what if I left out how I got there? It's got so many holes in it, the D.A. would've told me to blow amnesty out my ass. So you got what you wanted out of me. Big fucking deal."
kujan,And this is why you never told the D.A.
verbal,"You tell me, Agent Kujan. If I told you the Loch Ness Monster hired me to hit the harbor, what would you say?"
kujan,Turn state's evidence. Take the stand on this and we'll hear it out.
verbal,I've got immunity now. What can you possibly offer me?
kujan,If there is a Keyser Soze he'll be looking for you.
verbal,"Where's your head, Agent Kujan? Where do you think the pressure's coming from? Keyser Soze - or whatever you want to call him - knows where I am right now. He's got the front burner under' your ass to let me go so he can scoop me up ten minutes later. Immunity was just to deal with you assholes. I got a whole new problem when I post bail."
kujan,So why play into his hands? We can protect you.
verbal,"Gee, thanks, Dave. Bang-up job so far. Extortion, coercion. You'll pardon me if I ask you to kiss my pucker. The same fuckers that rounded us up and sank us into this mess are telling me They'll bail me out? Fuck you. You think you can catch Keyser Soze? You think a guy like that comes this close to getting fingered and sticks his head out? If he comes up for anything, it will be to get rid of me.  After that, my guess is you'll never hear from him again."
bodi, <<And what about the hair? You said something earlier about it.>>
kovash,<<It is longer than that. And not so dark. >>
kovash,<<Don't be stupid.>>
bodi, He says the hair is longer and lighter.
73,73   EXT. BEACH - DAY
75,75 INT RABIN'S OFFICE
verbal,"That was how I ended up in a barber shop quartet in Skokie, Illinois."
kujan,This is totally irrelevant.
verbal,"Oh, but it's not. If I hadn't been nailed in Illinois for running a three card monte in between sets, I never would have took off for New York. I never would have met Keaton, see. That barber shop quartet was the reason for everything."
kujan,Can we just get back to Kobayashi?
verbal,"The quartet is part of the bit about Kobayashi. The quartet was in my file, along with every other thing I had done since high school, see? Aliases, middle- men. They knew me better than I did. They knew all of us."
kujan,"You're stalling, Verbal."
verbal,"Give a guy a break, huh?"
kujan,What happened?
kujan,Then what?
verbal,McManus was furious. He was talking about tracking him down and ripping his heart out and all sorts of shit. That night we got the call.
kujan,What call?
verbal,Kobayashi told us where we could find Fenster.
keaton,"I'm sorry, McManus."
keaton,No time.
keaton,No shovel.
hockney,This is nuts.
hockney,"This is fucking dry sand, man. When he rots, the surfers'll smell him from a hundred yards out."
hockney,"Keaton, we gotta go. They're gonna find him."
keaton,Dig.
verbal,What are we gonna do?
hockney,I can run. I got no problem with that.
keaton,They don't seem to have a problem with it either.
hockney,This ain't my boy we're burying. I don't owe anybody.
hockney,Since when?
hockney,Fuck that.
keaton,"IT'S NOT PAYBACK. I don't answer to you.                   + It's precaution. You want payback? You want to run? I don't care. I'm going to finish this thing. Not for Fenster, not for anybody else, but for me. This Kobayashi cocksucker isn't going to stand over me.  All of you can go to hell."
kujan,And after they killed Fenster nobody would run?
verbal,I wanted to. I thought we could make it.
kujan,Why didn't you say anything?
verbal,"I tried, believe me, but Keaton wouldn't have it. It was too far-fetched for him. Keaton was a grounded guy. An ex-cop. To a cop, the explanation is never that complicated. It's always simple. There's"
87.,"VERBAL  no mystery on the street, no arch- criminal behind it all. If you got a dead guy and you think his brother did it, you're going to find out you're right. Nobody argued with Keaton. They just set their minds on whacking Kobayashi."
80,80   INT. OFFICE BUILDING - DAY
hockney,He's coming up.
81,81   INT. HALLWAY - FORTIETH FLOOR
83f,83 SCENE DELETED
84,84 SCENE DELETED
85,85 SCENE DELETED
86,86 INT. HALLWAY
87,87 SCENE DELETED
88,88 SCENE DELETED  PINK 06/07/94 
89,89    INT. LOBBY
keaton,The answer is no.
kobayashi,Mr. Soze will be most -
keaton,"Listen to me, cocksucker. There is no Keyser Sate. If you say his name again, I'11 kill you right here."
kobayashi,A strange threat. I can only assume you're here to kill me anyway. Pity about Mr. Redfoot.
kobayashi,"Ahh, Mr. Hockney. Do join us."
keaton,"We know you can get to us, and now you know we can get to you. I'm offering you the chance to call this off."
kobayashi,Mr. So- My employer has made up his mind. He does not change it.
keaton,Neither do we.
kobayashi,"I believe you, Mr. McManus. I quite sincerely do. You would not have been chosen if you were not so capable, but I cannot make this decision. Whatever you can threaten me with is... ludicrous in comparison to what will be done to me if"
kobayashi,"I am sorry, Mr. McManus.  f implore you to believe me, Mr. Keaton. Mr. Soze is very real and very                             + determined."
keaton,We'll see.
kobayashi,"Before you do me in, you will let me finish my business with Ms. Finneran first, won't you?"
keaton,What did you say?
kobayashi,Edie Finneran. She is upstairs in my office for an extradition deposition. I requested she be put on the case personally. She flew out yesterday.
keaton,You're lying.
kobayashi,Am I? 92 92    INT. HALLWAY - FIFTIETH FLOOR
92., They come to a glass office foyer. Kobayashi gestures and everyone looks through the glass into the lobby beyond.  EDIE FINNERAN is talking casually with the receptionist.
kobayashi,Ms. Finneran's escort in Los Angeles. Never leaves her for a moment. I thought you'd like to know she was in good hands.
kobayashi,I'11 take care of the dead men downstairs. We'll add them to the cost of Mr. Fenster. Now if you'll excuse me.
93.,"Kobayashi smiles over her shoulder at Keaton. All the while, the bodyguard watches Keaton. He nods politely before Keaton and the others leave. Verbal watches for a moment more and follows."
keaton,"It's a logistical nightmare. Close quarters, no advance layout, ten men, maybe twenty."
hockney,Can we stealth these guys?
keaton,"Doubtful. With all that coke, they'll be ready - which brings me to sunny spot number two. Even if one of us gets through and jacks the boat, we get nothing."
keaton,"Ten more men at least. In my opinion, it can't be done. Anyone who walks into this won't come out alive."
hockney,Me too.
verbal,Did you hear what he just said?
hockney,"If I'm going in, I want a stake."
verbal,I just can't believe we're just gonna walk into certain death.
pause,They all suddenly realize the weight of their situation. FINALLY: McMANUS News said it's raining in New York.
verbal,What-are they speaking?
keaton,"Russian, I think. I don't know."
verbal,Hungarian?
keaton,Knock it off.
keaton," Everyone shut up. I'm ready. McManus, you better be set up in ten seconds."
keaton, I want you to stay here. Understand?
keaton,"If we don't make it out, I want you to take the money and go."
verbal," Keaton, I can't just -"
keaton,"I want you to find Edie. Both of you find some place safe. Tell her what happened - Everything. She knows people. She'll know what to do. If we can't get Kobayashi my way, she'll get him her way."
verbal,What if I
keaton,Just do what I tell you.
97.," spies Keaton. He pulls his head back and sticks out the barrel of the rifle.  Keaton comes to a stop about twenty feet from fifteen men all together.  103  EXT. BOATHOUSE - ROOF                                               103' McMANUS'S P.O.V. McManus stares through the scope of his rifle at the scene. The cross-hairs breeze past Keaton and find a target. A man in a suit.  McMANUS Pow.  He moves to another and then another, picking up speed and mock-shooting the men. He is steady and quick. It is clear he could take all fifteen in a few seconds.  McMANUS  Pow-pow-pow-pow-pow-pow . Oswald was a fag.  104  EXT. DOCK                                                           104'"
99.,"113   EXT. DOCK                                                            113f Hockney is firing in all directions. SUDDENLY, he realizes no one is left on the dock.  PAUSE  FINALLY, he turns and runs back for the van parked on the pier above. He finds a ramp leading from the dock to the pier.  At the van, he finds the one man who has stayed behind to protect it.                                 I                       i  The man hears Hockney coming and raises his gun. Hockney runs       i straight at him, screaming frantically.                             i  HOCKNEY  <<DON'T SHOOT, DON'T SHOOT. LET'S GET THE                 + FUCK OUT OF HERE. EVERYONE IS DEAD.>>  BOOM                                                                i  He shoots the man point blank in the face and runs over his body as it falls.  He gets to the back door of the van and yanks it open.  The inside is stacked with large wooden crates.  114   INT. VAN                                                             114  Hockney, suddenly oblivious to the sound of gunfire, opens one of the crates and looks inside.  IT IS FILLED WITH MONEY. Cash and negotiable bonds of all kinds.  He smiles. BOOM BLOOD sprays all over the money. Hockney looks at it, puzzled.  Hockney raises a blood-soaked hand from his belly. He turns and stares in horror.  YELLOW 06/11/94"
99a.," BOOM - Another shot takes off the top of his head.  115  EXT. PIER                                                            115  McManus runs like a wild man across the deck, heading for the hatch .  He shoots in all directions as though he has eyes in the back of his head. He sees Keaton climbing onto the deck of the boat.  YELLOW 06/11/34"
kujan,Why didn't you run?
verbal,"I froze up. I thought about Fenster and how he looked when we buried him, then I thought about Keaton. It looked like he might pull it off.  A KNOCK ON THE DOOR.  Rabin steps in and motions for Kujan to come outside."
122',122  INT.HALLWAY
baer,A boy came across a body on the beach this morning. Thrown clear when the boat burned. Shot once in the head. Two guys from the F.B.I. just identified him.                     +
kujan,And ?
rabin,His name was Arturo Marquez. A petty smuggler out of Argentina. He was arrested in New York last year for trafficking. He escaped to California and got picked up in Long Beach. They were setting up his extradition when he escaped again. Get this - Edie Finneran was called in to advise the proceedings.
kujan,Kobayashi.
rab in,I called New York County and they fared me a copy of Marquez's testimony. He was a rat.
kujan,A big fucking rat.
kujan,Keyser Soze
baer,There's more.
kujan,There was no dope on that boat.
125,125  INT. CORRIDOR
keaton,What happened to you?
keaton,What?
keaton,Are you alright?
keaton,There's no coke.
keaton,Right behind you.
keaton,Where's Hockney?
keaton,I can't remember which way.
132,132   EXT. DECK
106a.," >From where he stands, he can just make out the figure of a TAU, THIN MAN walking along the edge of the deck. He moves quietly and calmly in the shadows towards the crane, looking out of place in his expensive suit.  YELLOW 06/11/94"
verbal,Wait a minute.
kujan, I don't have a minute. Are you saying it was Keyser Soze? You told the D.A. you didn't know who it was.
verbal,I - there had to be dope there.  BLUE 06/01/94
kujan,"Don't shine me, Verbal. No more stalling. You know what I'm getting at."
verbal,I don't.
kujan,YES YOU DO. YOU KNOW WHAT I'M GETTING AT. THE TRUTH. TRY TO TELL ME YOU DIDN'T KNOW. TRY TO TELL ME YOU SAW SOMEONE KILL KEATON .
verbal,I don't know what you're talking about.
kujan,YOU KNOW. YOU'VE KNOWN THIS WHOLE FUCKING TIME. GIVE IT TO ME.
verbal,"I don't understand what you're saying. I saw Keaton get shot, I swear to you."
kujan,Then why didn't you help him?
verbal,"I WAS AFRAID, OKAY? Somehow, I was sure it was Keyser Soze at that point. I couldn't bring myself to raise my gun to him."
kujan,But Keaton...
verbal,"It was Keyser Soze, Agent Kujan. I mean the Devil himself. How do you shoot the Devil in the back?"
yellow 06/11/94,"109. Verbal holds up a shaking, twisted hand. VERBAL  What if you miss?"
yellow 06/11/94,"109A. MOVE FURTHER, SLOWER, INTO THE DARKNESS. Voices yelling. New light flickering in the surrounding darkness."
blue 06/01/94,110. 141 INT. RABIN'S OFFICE - DAY - PRESENT                               141 KUJAN Arturo Marquez. Ever hear of him?
verbal,Wha- No.
kujan,"He was a stool pigeon for the Justice Department. He swore out a statement to Federal Marshals that he had seen and could positively identify one Keyser Soze and had intimate knowledge of his business, including, but not exclusive to, drug trafficking and murder."
verbal,I never heard of him.
kujan,His own people were selling him to a gang of Hungarians. Most likely the same Hungarians that Sate all but wiped out back in Turkey. The money wasn't there for dope. The Hungarians were going to buy the one guy that could finger Soze for them.
verbal,I said I never heard of him.
kujan,But Keaton had. Edie Finneran was his extradition advisor. She knew who he was and what he knew.
verbal,I don't
kujan,There were no drugs on that boat. It was a hit. A suicide mission to whack out the one man that could finger Keyser Soze so Sate had a few thieves put to it. Men he knew he could march into certain death.
verbal,But how - wait. You're saying SOZE sent                  t us to kill someone?
kujan,I'm saying Keaton did.
verbal,He wanted me to live.
kujan,"Why did he want you to live? A one-time dirty cop without a loyalty in the world finds it in his heart to save a worthless rat-cripple? No, sir. Why'"
verbal,Edie.
kujan,"I don't buy that reform story for a minute. And even if I did, I certainly don't believe he would send you to protect her. So why?"
verbal,Because he was my friend.
kujan,"No, Verbal. You weren't friends. Keaton didn't have friends. He saved you because he wanted it that way. It was his will."
verbal,No...
kujan,Keaton was Keyser Soze
verbal,NO.
kujan,The kind of guy who could wrangle the wills of men like Hockney and McManus. The kind of man who could engineer a police line-up from all his years of contacts in N.Y.P.D.
verbal,"NO, NO, NO, NO, NO."
kujan,THE KIND OF MAN THAT COULD HAVE KILLED EDIE FINNERAN.
verbal,Edie...
kujan,He used all of you to get him on that boat. He couldn't get on alone and he had to pull the trigger himself to make sure he got his man. The one man that could identify him.
verbal,This is all bullshit.
kujan,"He left you to stay behind and tell us he was dead. You saw him die, right? Or did you? You had to hide when the first police cars showed up. You heard the shot, just before the fire but you didn't see him die."
verbal,I knew him. He would never -
kujan,He programmed you to tell us just what he wanted you to. Customs has been
113.,KUJAN  investigating him for years. He knew we were close. You said it yourself. Where is the political pressure coming from? Why are you being protected? It's Keaton making sure you tell us what you're supposed to. Immunity is your reward.
verbal,BUT WHY ME? WHY NOT HOCKNEY OR FENSTER OR McMANUS? I'm a cripple. I'm stupid. Why me?
kujan,"Because you're a cripple, Verbal. Because you're stupid. Because you were weaker than them. Because you couldn't see far enough into him to know the truth."
verbal, It was all Keaton. We followed him from the beginning.
kujan,"Why lie about everything else, then?"
verbal,"You know what it's like, Agent Kujan, to know you'll never be good? Not good like you. You got good all fucked around. I mean a stand up guy. I grew up knowing I was never going to be good at anything 'cause I was a cripple. Shit, I wasn't"
114.,VERBAL 
kujan,You're not safe on your own.
verbal,You think he's..?
kujan,"Is he Keyser Soze I don't know, Verbal. It seems to me that Keyser Sate is a shield. Like you said, a spook story, but I know Keaton - and someone out there is pulling strings for you. Stay here and let us protect you."
verbal,I'm not bait. No way. I post today.
kujan,"You posted twenty minutes ago. Captain Leo wants you out of here a.s.a.p., unless you turn state's."
verbal,"I'11 take my chances, thank you. It's tougher to buy the cheapest bag-man than it is to buy a cop."
kujan,"Where are you going to go, Verbal? You gonna run? Turn states evidence. You might never see trial. If somebody wants to get you, you know They'll get you out there."
verbal,"Maybe so, but I'm no rat, Agent Kujan. You tricked me, that's all. I won't keep my mouth shut 'cause I'm scared. I'11 keep it shut 'cause I let Keaton down by getting caught - Edie Finneran too. And if they kill me, it's"
115.,VERBAL  because They'll hear I dropped dime. They'll probably hear it from you.
cop,One watch: gold. One cigarette lighter: gold. One wallet: brown. One pack of cigarettes.
blue 06/01/94,"116. 146   INT. RABIN'S OFFICE                                                 146 Kujan stares solemnly at the bulletin board, drinking from Rabin's coffee cup. Rabin sits at the desk, sifting through the mound of gapers as though considering organizing them once and for all."
rab in,You still don't know shit.
kujan,I know what I wanted to know about Keaton.
rab in,Which is shit.
kujan,No matter. He'll have to know how close we came.
rab in,"Keyser Sate or not, if Keaton's alive he'll never come up again."
kujan,I'11 find him.
rab in,Waste of time.
kujan, A rumor is not a rumor that doesn't die.
rab in,What?
kujan,Nothing. Something I - forget it.
rab in,Yeah. It's got it's own system though. It all makes sense when you look at it right. You just have to step back from
117.,"RABIN  it, you know? You should see my garage, now that's a horror show..."
yellow 06/11/94,"118. It reads: QUARTET - SKOKIE, ILLINOIS Kujan's eyes flash all' over the bulletin board. He finds a picture of Rabin in the far corner. He stands beside a scale in fishing gear. He proudly holds a hand out to his freshly caught marlin. His eyes skim quickly over and stop on an eight and a half by eleven inch fax sheet of what must be a THREE HUNDRED POUND BLACK MAN. Kujan glazes over his name, it is irrelevant. His aliases stand out."
kujan,WHERE IS HE? DID YOU SEE HIM?                             t
cop,The Cripple? He went that way.
118a., The cog gestures towards the door.  Kujan runs outside looking around frantically.  153 SCENE DELETED                                                       153'  YELLOW 06/11/94
