	Movie	Genre	Writer	Title	Path
563	Invention of Lying, The	['Comedy']	['Ricky Gervais', 'Matthew Robinson']	Invention_of_Lying	../data/scraping/texts/Invention_of_Lying.txt
564	Invictus	['Drama']	['Anthony Peckham']	Invictus	../data/scraping/texts/Invictus.txt
565	Iron Lady, The	['Drama']	['Abi Morgan']	Iron_Lady	../data/scraping/texts/Iron_Lady.txt
566	Island, The	['Action', 'Drama', 'Sci-Fi', 'Thriller']	['Caspian Tredwell-Owen']	Island	../data/scraping/texts/Island.txt
567	It	['Drama', 'Horror', 'Thriller']	['Chase Palmer', 'Cary Fukunaga']	It	../data/scraping/texts/It.txt
568	It Happened One Night	['Romance', 'Comedy']	['Samuel Hopkins Adams', 'Robert Riskin']	It_Happened_One_Night	../data/scraping/texts/It_Happened_One_Night.txt
569	It Happened One Night	['Romance', 'Comedy']	['Samuel Hopkins Adams', 'Robert Riskin']	It_Happened_One_Night	../data/scraping/texts/It_Happened_One_Night.txt
570	It's a Wonderful Life	['Drama', 'Family', 'Fantasy', 'Romance']	['Frank Capra', 'Frances Goodrich', 'Albert Hackett', 'Jo Swerling']	It's_a_Wonderful_Life	../data/scraping/texts/It's_a_Wonderful_Life.txt
571	It's Complicated	['Comedy', 'Romance']	['Nancy Meyers']	It's_Complicated	../data/scraping/texts/It's_Complicated.txt
572	Italian Job, The	['Adventure', 'Action', 'Crime', 'Thriller']	['Donna Powers', 'Wayne Powers', 'Troy Kennedy-Martin']	Italian_Job	../data/scraping/texts/Italian_Job.txt
573	Jacket, The	['Thriller', 'Drama', 'Fantasy']	['Marc Rocco', 'Tom Bleecker', 'Massy Tadjedin']	Jacket	../data/scraping/texts/Jacket.txt
574	Jackie Brown	['Comedy', 'Crime']	['Quentin Tarantino']	Jackie_Brown	../data/scraping/texts/Jackie_Brown.txt
575	Jacob's Ladder	['Drama', 'Thriller']	['Bruce Joel Rubin']	Jacob's_Ladder	../data/scraping/texts/Jacob's_Ladder.txt
576	Jane Eyre	['Drama', 'Romance']	['Moira Buffini']	Jane_Eyre	../data/scraping/texts/Jane_Eyre.txt
577	Jason X	['Action', 'Horror', 'Sci-Fi', 'Thriller']	['Todd Farmer']	Jason_X	../data/scraping/texts/Jason_X.txt
578	Jaws	['Adventure', 'Horror', 'Thriller']	['Peter Benchley', 'Carl Gottlieb']	Jaws	../data/scraping/texts/Jaws.txt
579	Jaws 2	['Horror', 'Thriller', 'Adventure']	['Carl Gottlieb', 'Howard Sackler']	Jaws_2	../data/scraping/texts/Jaws_2.txt
580	Jay and Silent Bob Strike Back	['Adventure', 'Comedy']	['Kevin Smith']	Jay_and_Silent_Bob_Strike_Back	../data/scraping/texts/Jay_and_Silent_Bob_Strike_Back.txt
581	Jennifer Eight	['Thriller', 'Mystery']	['Bruce Robinson']	Jennifer_Eight	../data/scraping/texts/Jennifer_Eight.txt
582	Jennifer's Body	['Comedy', 'Horror', 'Thriller']	['Diablo Cody']	Jennifer's_Body	../data/scraping/texts/Jennifer's_Body.txt
583	Jerry Maguire	['Comedy', 'Drama', 'Romance']	['Cameron Crowe']	Jerry_Maguire	../data/scraping/texts/Jerry_Maguire.txt
584	Jeux Interdits	['Drama', 'War']	['Jean Aurenche', 'Pierre Bost', 'Fran�ois Boyer', 'Ren� Cl�ment']	Jeux_Interdits	../data/scraping/texts/Jeux_Interdits.txt
585	JFK	['Crime', 'Drama', 'Mystery', 'Thriller']	['Jim Marrs', 'Jim Garrison', 'Oliver Stone', 'Zachary Sklar']	JFK	../data/scraping/texts/JFK.txt
586	Jimmy and Judy	['Action']	['Randall Rubin', 'Jon Schroder']	Jimmy_and_Judy	../data/scraping/texts/Jimmy_and_Judy.txt
587	John Q	['Crime', 'Drama', 'Thriller']	['James Kearns']	John_Q	../data/scraping/texts/John_Q.txt
588	John Wick	['Action', 'Crime', 'Thriller']	['Derek Kolstad']	John_Wick	../data/scraping/texts/John_Wick.txt
589	Joker	['Crime', 'Drama', 'Thriller']	['Todd Phillips', 'Scott Silver']	Joker	../data/scraping/texts/Joker.txt
590	Judge Dredd	['Action', 'Crime', 'Sci-Fi']	['Steven E. de Souza']	Judge_Dredd	../data/scraping/texts/Judge_Dredd.txt
591	Juno	['Comedy', 'Drama', 'Romance']	['Diablo Cody']	Juno	../data/scraping/texts/Juno.txt
592	Jurassic Park	['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']	['David Koepp']	Jurassic_Park	../data/scraping/texts/Jurassic_Park.txt
593	Jurassic Park III	['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']	['Peter Buchman', 'Alexander Payne', 'John August', 'Jim Taylor']	Jurassic_Park_III	../data/scraping/texts/Jurassic_Park_III.txt
594	Jurassic Park: The Lost World	['Action', 'Adventure', 'Horror', 'Sci-Fi', 'Thriller']	['David Koepp']	Jurassic_Park:_The_Lost_World	../data/scraping/texts/Jurassic_Park:_The_Lost_World.txt
595	Kafka	['Drama']	['Lem Dobbs']	Kafka	../data/scraping/texts/Kafka.txt
596	Kalifornia	['Crime', 'Thriller']	['Tim Metcalfe']	Kalifornia	../data/scraping/texts/Kalifornia.txt
597	Kids	['Drama']	['Larry Clark', 'Harmony Korine']	Kids	../data/scraping/texts/Kids.txt
598	Kids Are All Right, The	['Comedy', 'Drama']	['Lisa Cholodenko', 'Stuart Blumberg']	Kids_Are_All_Right	../data/scraping/texts/Kids_Are_All_Right.txt
599	Kill Your Darlings	['Drama', 'Romance']	['John Krokidas', 'Austin Bunn']	Kill_Your_Darlings	../data/scraping/texts/Kill_Your_Darlings.txt
600	Killing Zoe	['Crime', 'Drama', 'Thriller']	['Roger Avary']	Killing_Zoe	../data/scraping/texts/Killing_Zoe.txt
601	King Kong	['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']	['Fran Walsh', 'Philippa Boyens', 'Peter Jackson']	King_Kong	../data/scraping/texts/King_Kong.txt
602	King of Comedy, The	['Comedy', 'Crime', 'Drama']	['Paul D. Zimmerman']	King_of_Comedy	../data/scraping/texts/King_of_Comedy.txt
603	King's Speech, The	['Drama']	['David Seidler']	King's_Speech	../data/scraping/texts/King's_Speech.txt
604	Kingdom, The	['Action', 'Drama', 'Thriller']	['Matthew Michael Carnahan']	Kingdom	../data/scraping/texts/Kingdom.txt
605	Klute	['Crime', 'Drama', 'Mystery', 'Thriller']	['Andy Lewis', 'David Lewis']	Klute	../data/scraping/texts/Klute.txt
606	Knocked Up	['Comedy', 'Drama', 'Romance']	['Judd Apatow']	Knocked_Up	../data/scraping/texts/Knocked_Up.txt
607	Kramer vs Kramer	['Drama']	['Robert Benton']	Kramer_vs_Kramer	../data/scraping/texts/Kramer_vs_Kramer.txt
608	Kundun	['Drama']	['Melissa Mathison']	Kundun	../data/scraping/texts/Kundun.txt
609	Kung Fu Panda	['Animation', 'Action', 'Comedy', 'Family']	['Jonathan Aibel', 'Glenn Berger']	Kung_Fu_Panda	../data/scraping/texts/Kung_Fu_Panda.txt
610	L.A. Confidential	['Crime', 'Drama', 'Mystery', 'Thriller']	['Brian Helgeland']	L	../data/scraping/texts/L.txt
611	La La Land	['Comedy', 'Drama', 'Musical']	['Damien Chazelle']	La_La_Land	../data/scraping/texts/La_La_Land.txt
612	Labor of Love	['Drama', 'Romance']	['M. Night Shyamalan']	Labor_of_Love	../data/scraping/texts/Labor_of_Love.txt
613	Labyrinth	['Family', 'Fantasy', 'Adventure', 'Musical']	['Dennis Lee', 'Jim Henson', 'Terry Jones', 'Elaine May']	Labyrinth	../data/scraping/texts/Labyrinth.txt
614	Ladykillers, The	['Comedy', 'Crime']	['William Rose', 'Joel Coen', 'Ethan Coen']	Ladykillers	../data/scraping/texts/Ladykillers.txt
615	Lake Placid	['Action', 'Comedy', 'Horror', 'Thriller']	['David E Kelley']	Lake_Placid	../data/scraping/texts/Lake_Placid.txt
616	Land of the Dead	['Action', 'Horror', 'Thriller']	['George A. Romero']	Land_of_the_Dead	../data/scraping/texts/Land_of_the_Dead.txt
617	Larry Crowne	['Comedy', 'Drama', 'Romance']	['Tom Hanks']	Larry_Crowne	../data/scraping/texts/Larry_Crowne.txt
618	Last Boy Scout, The	['Action', 'Thriller']	['Shane Black']	Last_Boy_Scout	../data/scraping/texts/Last_Boy_Scout.txt
619	Last Chance Harvey	['Drama', 'Romance']	['Joel Hopkins']	Last_Chance_Harvey	../data/scraping/texts/Last_Chance_Harvey.txt
620	Last Flight, The	['Drama']	['John Monk Saunders']	Last_Flight	../data/scraping/texts/Last_Flight.txt
621	Last of the Mohicans, The	['Adventure', 'Romance', 'War']	['Michael Mann', 'Christopher Crowe']	Last_of_the_Mohicans	../data/scraping/texts/Last_of_the_Mohicans.txt
622	Last Samurai, The	['Action', 'Adventure', 'Drama', 'War']	['John Logan', 'Edward Zwick', 'Marshall Herskovitz']	Last_Samurai	../data/scraping/texts/Last_Samurai.txt
623	Last Station, The	['Drama', 'History']	['Michael Hoffman', 'Jan Parini']	Last_Station	../data/scraping/texts/Last_Station.txt
624	Last Tango in Paris	['Drama', 'Romance']	['Bernardo Bertolucci', 'Franco Arcalli']	Last_Tango_in_Paris	../data/scraping/texts/Last_Tango_in_Paris.txt
625	Law Abiding Citizen	['Crime', 'Drama', 'Thriller']	['Frank Darabont', 'Kurt Wimmer']	Law_Abiding_Citizen	../data/scraping/texts/Law_Abiding_Citizen.txt
626	Le Diable par la Queue	['Comedy']	['Daniel Boulanger', 'Claude Sautet']	Le_Diable_par_la_Queue	../data/scraping/texts/Le_Diable_par_la_Queue.txt
627	Leaving Las Vegas	['Drama', 'Romance']	"['Mike Figgis', ""John O'Brian""]"	Leaving_Las_Vegas	../data/scraping/texts/Leaving_Las_Vegas.txt
628	Legally Blonde	['Comedy']	['Karen McCullah Lutz', 'Kirsten Smith']	Legally_Blonde	../data/scraping/texts/Legally_Blonde.txt
629	Legend	['Fantasy', 'Adventure', 'Romance']	['William Hjortsberg']	Legend	../data/scraping/texts/Legend.txt
630	Legion	['Action', 'Fantasy', 'Horror', 'Thriller']	['Peter Schink', 'Scott Stewart']	Legion	../data/scraping/texts/Legion.txt
631	LEGO Movie, The	['Animation', 'Action', 'Adventure']	['Chris Miller', 'Phil Lord']	LEGO_Movie	../data/scraping/texts/LEGO_Movie.txt
632	Les Miserables	['Drama', 'Musical', 'Romance']	['William Nicholson', 'Alain Boublil', 'Claude- Michel Schonberg', 'Herbert Kretzmer']	Les_Miserables	../data/scraping/texts/Les_Miserables.txt
633	Les Tontons Flingueurs	['Action', 'Comedy', 'Crime']	['Michel Audiard', 'Georges Lautner', 'Albert Simonin']	Les_Tontons_Flingueurs	../data/scraping/texts/Les_Tontons_Flingueurs.txt
634	Leviathan	['Horror', 'Sci-Fi', 'Thriller']	['David Peoples', 'Jeb Stuart']	Leviathan	../data/scraping/texts/Leviathan.txt
635	Liar Liar	['Comedy', 'Fantasy']	['Tom Shadyac', 'Mike Binder']	Liar_Liar	../data/scraping/texts/Liar_Liar.txt
636	Life	['Comedy', 'Drama']	['Robert Ramsey', 'Matthew Stone']	Life	../data/scraping/texts/Life.txt
637	Life As A House	['Comedy', 'Drama']	['Mark Andrus']	Life_As_A_House	../data/scraping/texts/Life_As_A_House.txt
638	Life of David Gale, The	['Drama', 'Crime', 'Thriller']	['Charles Randolph']	Life_of_David_Gale	../data/scraping/texts/Life_of_David_Gale.txt
639	Life of Pi	['Adventure', 'Drama']	['David Magee', 'Yann Martel']	Life_of_Pi	../data/scraping/texts/Life_of_Pi.txt
640	Light Sleeper	['Drama']	['Paul Schrader']	Light_Sleeper	../data/scraping/texts/Light_Sleeper.txt
641	Limey, The	['Crime', 'Drama']	['Lem Dobbs']	Limey	../data/scraping/texts/Limey.txt
642	Limitless	['Mystery', 'Sci-Fi', 'Thriller']	['Leslie Dixon']	Limitless	../data/scraping/texts/Limitless.txt
643	Lincoln	['Drama', 'History']	['Tony Kushner']	Lincoln	../data/scraping/texts/Lincoln.txt
644	Lincoln Lawyer, The	['Crime', 'Drama', 'Thriller']	['John Romano', 'Michael Connelly']	Lincoln_Lawyer	../data/scraping/texts/Lincoln_Lawyer.txt
645	Little Athens	['Comedy', 'Drama']	['Jeff Zuber', 'Tom Zuber']	Little_Athens	../data/scraping/texts/Little_Athens.txt
646	Little Men	['Drama']	['Ira Sachs', 'Mauricio Zacharias']	Little_Men	../data/scraping/texts/Little_Men.txt
647	Little Mermaid, The	['Family', 'Animation', 'Comedy', 'Musical', 'Romance', 'Fantasy']	['Roger Allers', 'Hans Christian Andersen', 'Howard Ashman', 'Ron Clements', 'John Musker']	Little_Mermaid	../data/scraping/texts/Little_Mermaid.txt
648	Little Nicky	['Comedy', 'Fantasy', 'Horror']	['Tim Herlihy', 'Adam Sandler', 'Steven Brill']	Little_Nicky	../data/scraping/texts/Little_Nicky.txt
649	Living in Oblivion	['Comedy', 'Drama']	['Tom DiCillo']	Living_in_Oblivion	../data/scraping/texts/Living_in_Oblivion.txt
650	Lock, Stock and Two Smoking Barrels	['Crime', 'Thriller', 'Comedy']	['Guy Ritchie']	Lock	../data/scraping/texts/Lock.txt
651	Logan	['Action', 'Drama', 'Sci-Fi']	['Scott Frank', 'James Mangold', 'Michael Green']	Logan	../data/scraping/texts/Logan.txt
652	Logan's Run	['Action', 'Adventure', 'Sci-Fi']	['David Zelgan Goodman']	Logan's_Run	../data/scraping/texts/Logan's_Run.txt
653	Lone Star	['Crime', 'Drama', 'Mystery']	['John Sayles']	Lone_Star	../data/scraping/texts/Lone_Star.txt
654	Long Kiss Goodnight, The	['Action', 'Thriller', 'Drama']	['Shane Black']	Long_Kiss_Goodnight	../data/scraping/texts/Long_Kiss_Goodnight.txt
655	Looper	['Action', 'Crime', 'Sci-Fi']	['Rian Johnson']	Looper	../data/scraping/texts/Looper.txt
656	Lord of Illusions	['Fantasy', 'Horror', 'Thriller']	['Clive Barker']	Lord_of_Illusions	../data/scraping/texts/Lord_of_Illusions.txt
657	Lord of the Rings: Fellowship of the Ring, The	['Action', 'Adventure', 'Fantasy']	['Frances Walsh', 'Philippa Boyens', 'Peter Jackson']	Lord_of_the_Rings:_Fellowship_of_the_Ring	../data/scraping/texts/Lord_of_the_Rings:_Fellowship_of_the_Ring.txt
658	Lord of the Rings: Return of the King	['Action', 'Adventure', 'Fantasy']	['Peter Jackson', 'Fran Walsh', 'Philippa Boyens']	Lord_of_the_Rings:_Return_of_the_King	../data/scraping/texts/Lord_of_the_Rings:_Return_of_the_King.txt
659	Lord of the Rings: The Two Towers	['Action', 'Adventure', 'Fantasy']	['Peter Jackson', 'Fran Walsh', 'Philippa Boyens']	Lord_of_the_Rings:_The_Two_Towers	../data/scraping/texts/Lord_of_the_Rings:_The_Two_Towers.txt
660	Lord of War	['Crime', 'Drama', 'Thriller']	['Andrew Niccol']	Lord_of_War	../data/scraping/texts/Lord_of_War.txt
661	Losers, The	['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']	['Peter Berg', 'James Vanderbilt']	Losers	../data/scraping/texts/Losers.txt
662	Lost Highway	['Drama', 'Mystery', 'Thriller', 'Horror']	['David Lynch', 'Barry Gifford']	Lost_Highway	../data/scraping/texts/Lost_Highway.txt
663	Lost Horizon	['Adventure', 'Fantasy', 'Sci-Fi', 'Drama', 'Mystery']	['James Hilton', 'Robert Riskin']	Lost_Horizon	../data/scraping/texts/Lost_Horizon.txt
664	Lost in Space	['Action', 'Adventure', 'Sci-Fi']	['Irwin Allen', 'Akiva Goldsman']	Lost_in_Space	../data/scraping/texts/Lost_in_Space.txt
665	Lost in Translation	['Comedy', 'Drama', 'Romance']	['Sofia Coppola']	Lost_in_Translation	../data/scraping/texts/Lost_in_Translation.txt
666	Love and Basketball	['Drama', 'Romance']	['Gina Prince-Bythewood']	Love_and_Basketball	../data/scraping/texts/Love_and_Basketball.txt
667	Machete	['Action', 'Thriller']	['Robert Rodriguez']	Machete	../data/scraping/texts/Machete.txt
668	Machine Gun Preacher	['Action', 'Crime']	['Jason Keller']	Machine_Gun_Preacher	../data/scraping/texts/Machine_Gun_Preacher.txt
669	Mad Max 2: The Road Warrior	['Action', 'Adventure', 'Sci-Fi']	['Terry Hayes', 'George Miller', 'Brian Hannant']	Mad_Max_2:_The_Road_Warrior	../data/scraping/texts/Mad_Max_2:_The_Road_Warrior.txt
670	Made	['Comedy', 'Crime', 'Drama']	['Jon Favreau']	Made	../data/scraping/texts/Made.txt
671	Magnolia	['Drama']	['Paul Thomas Anderson']	Magnolia	../data/scraping/texts/Magnolia.txt
672	Majestic, The (The Bijou)	['Drama', 'Romance']	['Michael Slone']	Majestic	../data/scraping/texts/Majestic.txt
673	Major League	['Comedy']	['David S. Ward']	Major_League	../data/scraping/texts/Major_League.txt
674	Malcolm X	['Drama']	['Spike Lee', 'Arnold Perl']	Malcolm_X	../data/scraping/texts/Malcolm_X.txt
675	Malibu's Most Wanted	['Comedy']	['Fax Bahr', 'Adam Small', 'Jamie Kennedy', 'Nick Swardson']	Malibu's_Most_Wanted	../data/scraping/texts/Malibu's_Most_Wanted.txt
676	Man in the Iron Mask	['Action', 'Adventure', 'Drama']	['Randall Wallace']	Man_in_the_Iron_Mask	../data/scraping/texts/Man_in_the_Iron_Mask.txt
677	Man On Fire	['Action', 'Crime', 'Drama', 'Thriller']	['Brian Helgeland']	Man_On_Fire	../data/scraping/texts/Man_On_Fire.txt
678	Man on the Moon	['Comedy', 'Drama']	['Scott Alexander', 'Larry Karaszewski']	Man_on_the_Moon	../data/scraping/texts/Man_on_the_Moon.txt
679	Man Trouble	['Comedy', 'Romance']	['Carole Eastman']	Man_Trouble	../data/scraping/texts/Man_Trouble.txt
680	Man Who Knew Too Much, The	['Adventure', 'Drama', 'Thriller']	['John Michael Hayes']	Man_Who_Knew_Too_Much	../data/scraping/texts/Man_Who_Knew_Too_Much.txt
681	Man Who Wasn't There, The	['Comedy', 'Drama', 'Crime']	['Joel Coen', 'Ethan Coen']	Man_Who_Wasn't_There	../data/scraping/texts/Man_Who_Wasn't_There.txt
682	Manchurian Candidate, The	['Thriller', 'Mystery', 'Sci-Fi']	['Richard Condon', 'George Axelrod', 'Dean Georgaris']	Manchurian_Candidate	../data/scraping/texts/Manchurian_Candidate.txt
683	Manhattan Murder Mystery	['Comedy', 'Crime', 'Mystery']	['Woody Allen', 'Marshall Brickman']	Manhattan_Murder_Mystery	../data/scraping/texts/Manhattan_Murder_Mystery.txt
684	Manhunter	['Drama', 'Thriller', 'Horror']	['Thomas Harris', 'Michael Mann']	Manhunter	../data/scraping/texts/Manhunter.txt
685	Margaret	['Drama']	['Kenneth Lonergan']	Margaret	../data/scraping/texts/Margaret.txt
686	Margin Call	['Drama', 'Thriller']	['J.C. Chandor']	Margin_Call	../data/scraping/texts/Margin_Call.txt
687	Margot at the Wedding	['Comedy', 'Drama']	['Noah Baumbach']	Margot_at_the_Wedding	../data/scraping/texts/Margot_at_the_Wedding.txt
688	Mariachi, El	['Action', 'Crime', 'Thriller', 'Western']	['Robert Rodriguez']	Mariachi	../data/scraping/texts/Mariachi.txt
689	Martha Marcy May Marlene	['Drama', 'Thriller']	['Sean Durkin']	Martha_Marcy_May_Marlene	../data/scraping/texts/Martha_Marcy_May_Marlene.txt
690	Martian, The	['Adventure', 'Drama', 'Sci-Fi']	['Drew Goddard']	Martian	../data/scraping/texts/Martian.txt
691	Marty	['Drama', 'Romance']	['Paddy Chayefsky']	Marty	../data/scraping/texts/Marty.txt
692	Mary Poppins	['Family', 'Comedy', 'Musical', 'Fantasy', 'Drama', 'Animation']	['Bill Walsh', 'Don DaGradi']	Mary_Poppins	../data/scraping/texts/Mary_Poppins.txt
693	Mask, The	['Action', 'Comedy', 'Crime', 'Drama', 'Fantasy', 'Romance']	['Mark Verheiden']	Mask	../data/scraping/texts/Mask.txt
694	Master and Commander	['Action', 'Adventure', 'Drama']	['John Collee', 'Peter Weir']	Master_and_Commander	../data/scraping/texts/Master_and_Commander.txt
695	Master, The	['Drama']	['Paul Thomas Anderson']	Master	../data/scraping/texts/Master.txt
696	Matrix Reloaded, The	['Sci-Fi', 'Action', 'Thriller']	['Andy Wachowski', 'Larry Wachowski']	Matrix_Reloaded	../data/scraping/texts/Matrix_Reloaded.txt
697	Matrix, The	['Action', 'Sci-Fi', 'Thriller']	['Larry Wachowski', 'Andy Wachowski']	Matrix	../data/scraping/texts/Matrix.txt
698	Max Payne	['Action', 'Crime', 'Drama', 'Thriller']	['Beau Michael Thorne']	Max_Payne	../data/scraping/texts/Max_Payne.txt
699	Mean Streets	['Crime', 'Drama']	['Martin Scorsese', 'Mardik Martin', 'Ethan Edwards']	Mean_Streets	../data/scraping/texts/Mean_Streets.txt
700	Mechanic, The	['Action', 'Crime', 'Thriller']	['Karl Gajdusek', 'Lewis John Carlino']	Mechanic	../data/scraping/texts/Mechanic.txt
701	Meet Joe Black	['Fantasy', 'Mystery', 'Romance', 'Drama']	['Bo Goldman', 'Ron Osborn', 'Jeff Reno', 'Kevin Wade']	Meet_Joe_Black	../data/scraping/texts/Meet_Joe_Black.txt
702	Meet John Doe	['Comedy', 'Drama']	['Richard Connell', 'Robert Presnell Sr.']	Meet_John_Doe	../data/scraping/texts/Meet_John_Doe.txt
703	Megamind	['Animation', 'Action', 'Comedy', 'Family', 'Sci-Fi']	['Alan Schoolcraft', 'Brent Simons']	Megamind	../data/scraping/texts/Megamind.txt
704	Memento	['Drama', 'Mystery', 'Thriller']	['Christopher Nolan', 'Jonathan Nolan']	Memento	../data/scraping/texts/Memento.txt
705	Men in Black	['Action', 'Comedy', 'Sci-Fi']	['Lowell Cunningham', 'Ed Solomon']	Men_in_Black	../data/scraping/texts/Men_in_Black.txt
706	Men in Black 3	['Action', 'Comedy', 'Sci-Fi']	['Etan Cohen', 'Lowell Cunningham']	Men_in_Black_3	../data/scraping/texts/Men_in_Black_3.txt
707	Men Who Stare at Goats, The	['Comedy', 'War']	['Peter Straughan', 'Jon Ronson']	Men_Who_Stare_at_Goats	../data/scraping/texts/Men_Who_Stare_at_Goats.txt
708	Metro	['Action', 'Thriller', 'Drama']	['Randy Feldman']	Metro	../data/scraping/texts/Metro.txt
709	Miami Vice	['Action', 'Crime', 'Drama', 'Thriller']	['Michael Mann', 'Anthony Yerkovich']	Miami_Vice	../data/scraping/texts/Miami_Vice.txt
710	Midnight Cowboy	['Drama']	['James Leo Herlihy', 'Waldo Salt']	Midnight_Cowboy	../data/scraping/texts/Midnight_Cowboy.txt
711	Midnight Express	['Crime', 'Drama', 'Thriller']	['Oliver Stone', 'Billy Hayes', 'William Hoffer']	Midnight_Express	../data/scraping/texts/Midnight_Express.txt
712	Midnight in Paris	['Comedy', 'Fantasy', 'Romance']	['Woody Allen']	Midnight_in_Paris	../data/scraping/texts/Midnight_in_Paris.txt
713	Mighty Joe Young	['Action', 'Adventure', 'Family']	['Mark Rosenthal', 'Lawrence Konner', 'Ruth Rose']	Mighty_Joe_Young	../data/scraping/texts/Mighty_Joe_Young.txt
714	Mighty Morphin Power Rangers: The Movie	['Family', 'Action']	['John Kamps', 'Arne Olsen']	Mighty_Morphin_Power_Rangers:_The_Movie	../data/scraping/texts/Mighty_Morphin_Power_Rangers:_The_Movie.txt
715	Milk	['Drama']	['Dustin Lance Black']	Milk	../data/scraping/texts/Milk.txt
716	Miller's Crossing	['Crime', 'Drama', 'Thriller']	['Joel Coen', 'Ethan Coen']	Miller's_Crossing	../data/scraping/texts/Miller's_Crossing.txt
717	Mimic	['Horror', 'Sci-Fi', 'Thriller']	['Matt Greenberg', 'Guillermo del Toro']	Mimic	../data/scraping/texts/Mimic.txt
718	Mini's First Time	['Comedy', 'Crime', 'Drama']	['Nick Guthe']	Mini's_First_Time	../data/scraping/texts/Mini's_First_Time.txt
719	Minority Report	['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']	['Scott Frank']	Minority_Report	../data/scraping/texts/Minority_Report.txt
720	Miracle Worker, The	['Drama']	['William Gibson']	Miracle_Worker	../data/scraping/texts/Miracle_Worker.txt
721	Mirrors	['Horror', 'Mystery', 'Thriller']	['Alexandre Aja', 'Gregory Levasseur']	Mirrors	../data/scraping/texts/Mirrors.txt
722	Misery	['Drama', 'Horror', 'Thriller']	['William Goldman']	Misery	../data/scraping/texts/Misery.txt
723	Mission Impossible	['Action', 'Adventure', 'Thriller']	['Robert Towne']	Mission_Impossible	../data/scraping/texts/Mission_Impossible.txt
724	Mission Impossible II	['Action', 'Adventure', 'Mystery', 'Thriller']	['Robert Towne']	Mission_Impossible_II	../data/scraping/texts/Mission_Impossible_II.txt
725	Mission to Mars	['Drama', 'Sci-Fi', 'Thriller', 'Adventure']	['Lowell Cannon', 'Jim Thomas', 'John Thomas', 'Graham Yost']	Mission_to_Mars	../data/scraping/texts/Mission_to_Mars.txt
726	Moneyball	['Drama']	['Steven Zaillian', 'Aaron Sorkin']	Moneyball	../data/scraping/texts/Moneyball.txt
727	Monkeybone	['Animation', 'Fantasy', 'Comedy']	['Sam Hamm', 'Kaja Blackley', 'Vanessa Chong']	Monkeybone	../data/scraping/texts/Monkeybone.txt
728	Monte Carlo	['Adventure', 'Comedy', 'Romance']	['Ron Bass']	Monte_Carlo	../data/scraping/texts/Monte_Carlo.txt
729	Moon	['Drama', 'Mystery', 'Sci-Fi', 'Thriller']	['Duncan Jones', 'Nathan Parker']	Moon	../data/scraping/texts/Moon.txt
730	Moonrise Kingdom	['Comedy', 'Drama', 'Romance']	['Wes Anderson', 'Roman Coppola']	Moonrise_Kingdom	../data/scraping/texts/Moonrise_Kingdom.txt
731	Moonstruck	['Comedy', 'Romance', 'Drama']	['John Patrick Shanley']	Moonstruck	../data/scraping/texts/Moonstruck.txt
732	Mr Blandings Builds His Dream House	['Comedy']	['Melvin Frank', 'Norman Panama']	Mr_Blandings_Builds_His_Dream_House	../data/scraping/texts/Mr_Blandings_Builds_His_Dream_House.txt
733	Mr Brooks	['Crime', 'Drama', 'Thriller']	['Bruce A. Evans', 'Raynold Gideon']	Mr_Brooks	../data/scraping/texts/Mr_Brooks.txt
734	Mr Deeds Goes to Town	['Comedy']	['Clarence Budington Kelland', 'Robert Riskin']	Mr_Deeds_Goes_to_Town	../data/scraping/texts/Mr_Deeds_Goes_to_Town.txt
735	Mrs. Brown	['Drama', 'Romance']	['Jeremy Brock']	Mrs	../data/scraping/texts/Mrs.txt
736	Mud	['Drama']	['Jeff Nichols']	Mud	../data/scraping/texts/Mud.txt
737	Mulan	['Family', 'Animation', 'Comedy', 'Musical', 'Adventure']	['Robert D. San Souci']	Mulan	../data/scraping/texts/Mulan.txt
738	Mulholland Drive	['Drama', 'Horror', 'Mystery', 'Romance', 'Thriller']	['David Lynch']	Mulholland_Drive	../data/scraping/texts/Mulholland_Drive.txt
739	Mumford	['Comedy', 'Drama']	['Lawrence Kasdan']	Mumford	../data/scraping/texts/Mumford.txt
740	Mummy, The	['Adventure', 'Action', 'Fantasy', 'Horror']	['Nina Wilcox Putnam', 'Richard Schayer', 'John L. Balderston', 'Stephen Sommers', 'Lloyd Fonvielle', 'Kevin Jarre']	Mummy	../data/scraping/texts/Mummy.txt
741	Music of the Heart	['Drama']	['Pamela Gray']	Music_of_the_Heart	../data/scraping/texts/Music_of_the_Heart.txt
742	Mute Witness	['Horror', 'Thriller']	['Anthony Waller']	Mute_Witness	../data/scraping/texts/Mute_Witness.txt
743	My Best Friend's Wedding	['Comedy', 'Romance']	['Ronald Bass']	My_Best_Friend's_Wedding	../data/scraping/texts/My_Best_Friend's_Wedding.txt
744	My Girl	['Comedy', 'Drama', 'Family', 'Romance']	['Laurice Elehwany']	My_Girl	../data/scraping/texts/My_Girl.txt
